Feed name,Headline,Publication,Date,Time,Media type,Link,Language,Page number,Area (sq. cm),Section,Story Lead?,Story ID,Source Country,Source Region,Source Subregion,Reach Value,Reach Type,DAZN [mentions],DAZN [sentiment],DAZN [salience],Aviation relevant,Call of Duty,Cloud,DAZN Media announcement,DAZN TMO Irrelevant,Exclusions,ICA - Relevant coverage,Most Streamed Events,Not launch,relevant,Remove,SAV irrelevant,SAV relevant,Spyro,Sentiment / Negative,Sentiment / Neutral,Sentiment / Positive
DAZN: DACH,All Hunt Ryoyu Kobayashi,Rheinische Post,28/12/2019,00:00:00,Print,https://article.signal-ai.com/af279b57-7f26-3235-9c0b-c183b810c6f5?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,254ae2d3-e23c-4f47-8364-468a39a0d22a,Germany,Europe,Western Europe,,,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,World Darts Championship 2020: Sherrocks darts fairy tale ended - defeat against Dobey,Stern,27/12/2019,16:56:10,Online,https://article.signal-ai.com/4d36dd96-0854-3527-8b42-1b113a7ff81f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,4b434eac-84ea-444d-97d4-8b0b539a9166,Germany,Europe,Western Europe,3000,monthly-unique-visitors,12,positive,0.8,,,,,,,,,,,,,,,,,
DAZN: DACH,Sherrocks fairy tale ended-defeat against Dobey,Die Welt,27/12/2019,16:55:35,Online,https://article.signal-ai.com/b9fe4d5b-dddf-358d-8ba6-458fe6172ad9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,e7f08a66-544b-462c-9e48-54efb60255b7,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Darts World Championship: Sherrock's fairy tale ended - defeat against Dobey,Stern,27/12/2019,16:46:50,Online,https://article.signal-ai.com/78ff28d2-a0f0-3c1a-b954-242419640178?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,e7f08a66-544b-462c-9e48-54efb60255b7,Germany,Europe,Western Europe,3000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Sherrocks fairy tale ended-defeat against Dobey,Die Zeit,27/12/2019,16:46:50,Online,https://article.signal-ai.com/af5e3d76-93d6-3f6a-b8e6-90224d4f72e0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,e7f08a66-544b-462c-9e48-54efb60255b7,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Fallon Sherrock at the World Darts Championship: Darts fairy tale ended-2: 4 - loss to Chris Dobey,Stuttgarter Zeitung,27/12/2019,16:54:00,Online,https://article.signal-ai.com/56fee7b1-377b-37a7-9bbe-1fd931d25f20?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,e7f08a66-544b-462c-9e48-54efb60255b7,Germany,Europe,Western Europe,625000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Darts World Championship: Sherrock's fairy tale ended - defeat against Dobey,Berliner Morgenpost,27/12/2019,16:46:50,Online,https://article.signal-ai.com/dbfac288-06a8-378f-b75e-766b484f9a69?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,e7f08a66-544b-462c-9e48-54efb60255b7,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Darts World Championship: Sherrock's fairy tale ended - defeat against Dobey,Hamburger Abendblatt,27/12/2019,16:46:50,Online,https://article.signal-ai.com/808753fa-9be0-346a-b607-9663cff9d620?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,e7f08a66-544b-462c-9e48-54efb60255b7,Germany,Europe,Western Europe,625000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Sherrocks fairy tale ended-defeat against Dobey,Augsburger Allgemeine,27/12/2019,16:49:00,Online,https://article.signal-ai.com/193b6799-9e26-3a74-b139-696bf94739f4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,e7f08a66-544b-462c-9e48-54efb60255b7,Germany,Europe,Western Europe,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Sherrocks fairy tale ended-defeat against Dobey,Berliner Zeitung,27/12/2019,16:52:12,Online,https://article.signal-ai.com/4075f3ed-64e2-3087-9f81-4397b47ade5d?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,e7f08a66-544b-462c-9e48-54efb60255b7,Germany,Europe,Western Europe,375000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Cristiano Ronaldo sees no weaknesses in himself,FOCUS (Germany),27/12/2019,15:20:49,Online,https://article.signal-ai.com/b0fe720a-dc74-3c9f-a0ed-81409c92c952?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,9d1ba3cd-9a99-4525-8873-038cfe1862cd,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: DACH,"NFL season 2019/2020 live on TV and Stream-schedule, Teams, dates",Augsburger Allgemeine,27/12/2019,13:26:49,Online,https://article.signal-ai.com/1f7b8bed-116b-34e9-ac46-bfe00bad4afe?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,a45090b7-106a-4b5a-91db-23b76d4c6dd8,Germany,Europe,Western Europe,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,"Schedule, Hills, Results",Der Spiegel,27/12/2019,12:00:00,Online,https://article.signal-ai.com/f56749c5-a0f1-345a-87ee-7da877333b99?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,2b6745e6-68a7-40f6-ab0f-ac46a9549b75,Germany,Europe,Western Europe,3750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,"World Darts Championship 2020: live Stream, schedule and other important information",FOCUS (Germany),28/12/2019,15:13:00,Online,https://article.signal-ai.com/39985553-3f56-3785-8a2c-2be4ccee9586?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,2145c243-f95e-4110-970e-8887091e8872,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,4,positive,0.2,,,,,,,,,,,,,,,,,
DAZN: DACH,"World Darts Championship-Gary Anderson and Fallon Sherrock fail in Ally Pally""",FOCUS (Germany),27/12/2019,21:22:00,Online,https://article.signal-ai.com/858ae309-a5a1-35ed-bce1-edea65a435c0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,86257e53-6edf-4490-9b3f-88d68f8876f9,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,2,positive,0.1,,,,,,,,,,,,,,,,,
DAZN: DACH,"Juve Star ""very Intelligent""? - Ronaldo: ""I have no weakness!“",Das Bild,27/12/2019,10:50:44,Online,https://article.signal-ai.com/814b7080-468d-3765-92b2-69f41cd0ee75?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,7d81ae50-02f5-4276-9866-1df0e7890f6b,Germany,Europe,Western Europe,3750000,monthly-unique-visitors,1,neutral,0.45,,,,,,,,,,,,,,,,,
DAZN: DACH,"Schedule, Hills, Results",Der Spiegel,27/12/2019,12:00:00,Online,https://article.signal-ai.com/5327763e-588c-32f0-890c-29d147b0fcb1?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,ccf207de-c778-471c-941c-c18de3bda801,Germany,Europe,Western Europe,3750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Bundesliga live on TV and Stream-matchday 18,Augsburger Allgemeine,27/12/2019,08:56:00,Online,https://article.signal-ai.com/52831564-dc32-3c76-9210-58bf0f1c3e72?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,1f31fc1f-5e11-411f-90dc-32df1407fef6,Germany,Europe,Western Europe,875000,monthly-unique-visitors,12,neutral,0.8,,,,,,,,,,,,,,,,,
DAZN: DACH,"Ronaldo: ""during this game I cried so much that I was dehydrated“",Das Bild,27/12/2019,08:41:11,Online,https://article.signal-ai.com/d95b165d-587f-3a01-a8e0-1cc17d4550f7?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,6d07c8f7-5db1-4180-8588-04ebaab6c9bc,Germany,Europe,Western Europe,3750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: DACH,Ski jumping spectacle in four acts: how the Four Hills tournament runs,Kicker,27/12/2019,07:57:00,Online,https://article.signal-ai.com/8edc84f7-722e-3111-bb99-bb54053e9382?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,b64583ca-9187-4032-953d-f43a0b762d25,Germany,Europe,Western Europe,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Darts World Championship 2020 today live on free TV and free Stream broadcast,Augsburger Allgemeine,27/12/2019,05:55:00,Online,https://article.signal-ai.com/5942dff3-306e-34c1-ba5a-e8b55eba1cb4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,ae0f200c-e6b0-40ca-930f-01c637c41b2e,Germany,Europe,Western Europe,875000,monthly-unique-visitors,4,positive,0.4,,,,,,,,,,,,,,,,,
DAZN: DACH,Vierschanzentournee 2019/20 today live on TV and Stream transmission also on Free TV?,Augsburger Allgemeine,27/12/2019,05:26:00,Online,https://article.signal-ai.com/7bd4dc5a-4a83-32ed-b512-45da4f05575a?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,5f0ee668-968d-4d97-91aa-4e5b74f3a09a,Germany,Europe,Western Europe,875000,monthly-unique-visitors,4,positive,0.4,,,,,,,,,,,,,,,,,
DAZN: DACH,"Program, appointment, schedule and Live TV",Augsburger Allgemeine,27/12/2019,05:18:00,Online,https://article.signal-ai.com/30038055-c7d6-3666-9cbb-81ebba952a16?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,db6a7c73-9e40-432c-b62e-f1f98c218acc,Germany,Europe,Western Europe,875000,monthly-unique-visitors,5,positive,0.45,,,,,,,,,,,,,,,,,
DAZN: DACH,Football: Ribéry and Boateng in Florence: waiting for the Renaissance,Berliner Morgenpost,27/12/2019,05:00:00,Online,https://article.signal-ai.com/3d4726d7-fbc5-34b3-817f-e837c45c828f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,a7d5db65-12e9-4f77-b1e4-ffaefee49030,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,What the day at the World Darts Championship brings,Die Welt,27/12/2019,04:42:45,Online,https://article.signal-ai.com/4861de25-de0e-3124-ae1f-5752d2803a61?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,c1d7a482-47d7-4dd3-baa8-264349508937,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Third round and round of 16: that's what the day at the World Darts Championship brings,Stern,27/12/2019,04:41:00,Online,https://article.signal-ai.com/697d9ddd-16f2-3fa2-b79d-8d30f16c3c66?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,c1d7a482-47d7-4dd3-baa8-264349508937,Germany,Europe,Western Europe,3000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,What the day at the World Darts Championship brings,Die Zeit,27/12/2019,04:41:00,Online,https://article.signal-ai.com/a08ce734-6cc6-3ddf-b31c-ddceb84dc39b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,c1d7a482-47d7-4dd3-baa8-264349508937,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Third round and round of 16: that's what the day at the World Darts Championship brings,Berliner Morgenpost,27/12/2019,04:41:00,Online,https://article.signal-ai.com/ac5a0058-a9c3-3022-80c3-554184a8b778?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,c1d7a482-47d7-4dd3-baa8-264349508937,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Third round and round of 16: that's what the day at the World Darts Championship brings,Hamburger Abendblatt,27/12/2019,04:41:00,Online,https://article.signal-ai.com/9c7a5d92-febd-3b19-a42f-77954760885e?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,c1d7a482-47d7-4dd3-baa8-264349508937,Germany,Europe,Western Europe,625000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,What the day at the World Darts Championship brings,Augsburger Allgemeine,27/12/2019,04:43:00,Online,https://article.signal-ai.com/d4fabd2d-1bc5-3967-bf11-13c9c98c2b70?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,c1d7a482-47d7-4dd3-baa8-264349508937,Germany,Europe,Western Europe,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,What the day at the World Darts Championship brings,Stuttgarter Zeitung,27/12/2019,05:02:26,Online,https://article.signal-ai.com/24ee6ab2-4359-3604-a487-17176a837521?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,c1d7a482-47d7-4dd3-baa8-264349508937,Germany,Europe,Western Europe,625000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,What the day at the World Darts Championship brings,Berliner Zeitung,27/12/2019,04:44:15,Online,https://article.signal-ai.com/8a6c6089-7710-3d38-85cb-2dd34623e79a?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,c1d7a482-47d7-4dd3-baa8-264349508937,Germany,Europe,Western Europe,375000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,The Queen of the palace,Kölner Stadt-Anzeiger,27/12/2019,00:00:00,Print,https://article.signal-ai.com/af95b7cd-8059-3b0a-968b-8813d35d81cd?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,4aaf348a-7352-42e1-9df5-f892efdeb048,Germany,Europe,Western Europe,,,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Friday,Salzburger Nachrichten,26/12/2019,23:36:28,Print,https://article.signal-ai.com/5a0d41b6-d453-33b8-9476-be016ad6bf2b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,sport,Y,ac34f9fd-ff00-4ec6-bf8d-a0f7ca7e7e49,Austria,Europe,Western Europe,75000,circulation,1,positive,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,VERY SHORT,Der Standard,26/12/2019,18:38:27,Print,https://article.signal-ai.com/a3d437e5-f0bc-37cf-a397-bafa39629937?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,sport,Y,abf81897-c2c1-4913-83b8-278710cfa348,Austria,Europe,Western Europe,75000,circulation,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,With hoe and outer handle - best of Mbappé,Kicker,26/12/2019,16:21:57,Online,https://article.signal-ai.com/c63f9a9e-78c1-38e5-828a-b35cc56fbea4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,cdfaacc7-7db5-4b11-899c-86ae14e6405d,Germany,Europe,Western Europe,875000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: DACH,Ter Stegen and Buffon fliegen-the most beautiful parades in Europe,Kicker,26/12/2019,16:16:41,Online,https://article.signal-ai.com/d3af56cb-4620-334c-af3d-9d3c3bbf8f47?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,bf66c21a-ea43-4fb5-990a-9a4d60818805,Germany,Europe,Western Europe,875000,monthly-unique-visitors,2,neutral,0.5,,,,,,,,,,,,,,,,,
DAZN: DACH,"""I don't care what she does“",Die Welt,26/12/2019,14:35:37,Online,https://article.signal-ai.com/68402dc2-73af-3fd4-b418-f40ed2691f24?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,2011d1ee-117d-43cb-824e-587b81fbee01,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Sports betting: Sherrock in the third round of the World Darts Championship outsider,FOCUS (Germany),26/12/2019,11:21:01,Online,https://article.signal-ai.com/bd36a854-6a23-3c95-8f75-4c738f586307?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,082bee4c-de0c-478b-ab08-52d711cf457b,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: DACH,For 22 pounds towards intoxication: Darts as a festival without limits,Die Welt,26/12/2019,09:35:42,Online,https://article.signal-ai.com/8fd82a95-6d44-398e-aa87-9965fd7779a0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,For 22 pounds towards intoxication: Darts as a festival without limits,Stern,26/12/2019,09:30:59,Online,https://article.signal-ai.com/e72f9691-fe46-33d3-88f5-30d1b0046eec?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,3000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,For 22 pounds towards intoxication: Darts as a festival without limits,FOCUS (Germany),26/12/2019,09:30:59,Online,https://article.signal-ai.com/3f0a00cf-19dd-3ae5-a0ad-0e20323cd4e7?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,For 22 pounds towards intoxication: Darts as a festival without limits,Die Zeit,26/12/2019,09:30:59,Online,https://article.signal-ai.com/96d56b37-7b01-3907-8baf-0c6c3e6cba24?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,World Championship in London: for 22 pounds towards intoxication: Darts as a festival without limits,Hamburger Abendblatt,26/12/2019,09:30:59,Online,https://article.signal-ai.com/c996b4a3-c565-384c-8960-755ec58edd7e?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,625000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,For 22 pounds towards intoxication: Darts as a festival without limits,Frankfurter Rundschau,26/12/2019,09:30:59,Online,https://article.signal-ai.com/89b1179d-7137-3cdb-903a-15f571af3dda?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,625000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,World Championship in London: for 22 pounds towards intoxication: Darts as a festival without limits,Berliner Morgenpost,26/12/2019,09:30:59,Online,https://article.signal-ai.com/bc0cd027-6b10-33ac-a02a-d409c4c1f570?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Darts as a festival Without Borders,Augsburger Allgemeine,26/12/2019,09:33:00,Online,https://article.signal-ai.com/5b10c8f5-e2a3-3a18-b9ab-30bcece457f9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,For 22 pounds towards intoxication: Darts as a festival without limits,Stuttgarter Zeitung,26/12/2019,09:50:51,Online,https://article.signal-ai.com/9315a2a5-e707-3f08-862d-3efddb14fc57?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,625000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,For 22 pounds towards intoxication: Darts as a festival without limits,Süddeutsche Zeitung,26/12/2019,09:36:29,Online,https://article.signal-ai.com/8c3a3ce5-1bf3-335e-953b-60e762127016?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,3750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,For 22 pounds towards intoxication: Darts as a festival without limits,Berliner Zeitung,26/12/2019,09:34:42,Online,https://article.signal-ai.com/8ca45374-e1c8-33bd-8231-038e4cb1809d?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,N,7c307186-7135-4d6e-97c7-4373b7f051df,Germany,Europe,Western Europe,375000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Best footballer of the decade - Messi's career has only one shortcoming,FOCUS (Germany),26/12/2019,08:57:00,Online,https://article.signal-ai.com/6da42b69-745d-3e59-a9b2-089e74f12a03?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,a00c5083-447a-4490-8966-080f2535a736,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: DACH,"My sports Highlight 2019 - when Nowitzki explains his career end, the tears come to me a few meters away",FOCUS (Germany),26/12/2019,08:38:00,Online,https://article.signal-ai.com/b1414fbe-5266-3e0c-ab1e-b6526b9663d6?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,2af9f515-54be-4074-b71c-7ed96a85b56c,Germany,Europe,Western Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: DACH,"Sports program on TV with Premier League, Ski and Spengler Cup",Blick Online,25/12/2019,18:40:16,Online,https://article.signal-ai.com/ea80f8c4-ae3e-3dcc-8966-ad505cc70ee9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,fab267e0-667c-4e6b-9036-ee96276772a8,Switzerland,Europe,Western Europe,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,The schedule of the 68th Four Hills tournament,Kicker,25/12/2019,12:14:00,Online,https://article.signal-ai.com/4773b27c-6b85-36a1-87fc-7238430f218e?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,1873aa8b-e7cd-41de-8c20-2f51bf2d1eb8,Germany,Europe,Western Europe,875000,monthly-unique-visitors,5,neutral,0.45,,,,,,,,,,,,,,,,,
DAZN: DACH,"New Year's programme with football, Ski and ice hockey; sports programme on TV with Premier League, Ski and Spengler Cup",Blick Online,25/12/2019,00:00:00,Online,https://article.signal-ai.com/4231d252-d308-32c8-a76f-e5369b92f833?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,d7c985a6-371b-4fe8-8b04-6ea3d554839e,Switzerland,Europe,Western Europe,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,"England-football, Darts, NBA-don't miss these sports Highlights",Das Bild,24/12/2019,17:47:01,Online,https://article.signal-ai.com/49d4a228-c1c9-3860-93e5-01dbd15879b5?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,ef0fcd13-51bb-45b7-84f0-df8ac8e850a4,Germany,Europe,Western Europe,3750000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,,
DAZN: DACH,World Darts Championship paused - this is how it goes after the holidays,Das Bild,24/12/2019,12:28:25,Online,https://article.signal-ai.com/ad779a96-d865-34d6-8464-4bab0fec7724?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,ede52626-4663-4eb2-af65-7a552aee3d81,Germany,Europe,Western Europe,3750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: DACH,Vierschanzentournee 2019/20 live on TV and Stream transmission also on Free TV?,Augsburger Allgemeine,24/12/2019,09:56:20,Online,https://article.signal-ai.com/2c4d75bb-2a45-30e1-8361-42e66c2940d7?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,cb2a896e-7885-4e03-bec9-d596279deced,Germany,Europe,Western Europe,875000,monthly-unique-visitors,4,positive,0.4,,,,,,,,,,,,,,,,,
DAZN: DACH,Transfer from 18.2.20 on Sky or DAZN?,Augsburger Allgemeine,24/12/2019,09:47:26,Online,https://article.signal-ai.com/c9332322-77ad-3852-9a52-1df0f0f0a633?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,860dfa90-af7c-4830-ae7f-77a73e6e621d,Germany,Europe,Western Europe,875000,monthly-unique-visitors,30,positive,2.85,,,,,,,,,,,,,,,,,
DAZN: DACH,Seahawks get running back legend out of retirement,Das Bild,24/12/2019,12:56:55,Online,https://article.signal-ai.com/0a0beebb-be22-3c66-ad62-1dfe93696bec?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,0ca66520-09c9-40b7-9380-50a4026a1238,Germany,Europe,Western Europe,3750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: DACH,Mbappé on the competition - fight with Messi & Neymar,Das Bild,24/12/2019,09:18:51,Online,https://article.signal-ai.com/37a341d4-ca1b-3d1c-921a-13b6407eeef6?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,8cd270e4-fd94-4f5b-9cc5-13d73e257c12,Germany,Europe,Western Europe,3750000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,,
DAZN: DACH,Beautiful gift: the madness around the US basketball players,Kurier.at,24/12/2019,04:00:01,Online,https://article.signal-ai.com/f0732522-0408-3c90-9b5d-501e553ff5f7?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,German,,,,Y,5eb1a6f4-80af-4162-bf13-9c512d8e376e,Austria,Europe,Western Europe,625000,monthly-unique-visitors,2,positive,0.1,,,,,,,,,,,,,,,,,
